date,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,city
2014-07-28,20.5,17.4,24.1,0.0,,9.8,,1013.1,,Paris
2014-07-29,18.7,15.9,21.8,3.2,,12.1,,1013.1,,Paris
2014-07-30,21.1,16.7,25.3,0.0,,10.1,,1014.9,,Paris
2014-07-31,21.1,15.1,26.4,0.0,,7.1,,1015.5,,Paris
2014-08-01,22.5,16.7,28.3,0.0,,7.5,,1010.2,,Paris
2014-08-02,20.8,17.6,26.4,5.1,,10.0,,1006.6,,Paris
2014-08-03,19.8,14.8,24.7,2.4,,7.6,,1010.7,,Paris
2014-08-04,19.4,16.1,23.8,0.0,,9.2,,1016.5,,Paris
2014-08-05,21.6,16.2,26.1,0.0,,5.9,,1019.5,,Paris
2014-08-06,19.1,17.7,21.5,20.3,,8.0,,1015.4,,Paris
2014-08-07,20.0,17.0,24.6,0.2,,4.3,,1014.6,,Paris
2014-08-08,19.8,18.1,22.7,7.4,,8.0,,1009.9,,Paris
2014-08-09,19.1,15.0,22.9,1.0,,11.2,,1011.0,,Paris
2014-08-10,19.8,17.5,25.5,3.8,,12.5,,1006.6,,Paris
2014-08-11,17.4,14.2,22.5,5.9,,12.6,,1014.2,,Paris
2014-08-12,16.9,13.0,20.5,2.2,,11.8,,1013.3,,Paris
2014-08-13,16.9,14.6,21.7,0.0,,9.7,,1008.3,,Paris
2014-08-14,16.4,13.1,20.9,7.5,,9.8,,1012.9,,Paris
2014-08-15,16.2,13.2,20.6,0.0,,11.7,,1015.7,,Paris
2014-08-16,18.2,13.8,23.1,0.0,,7.5,,1021.8,,Paris
2014-08-17,17.2,13.6,20.4,0.8,,12.3,,1016.6,,Paris
2014-08-18,17.2,14.2,20.8,0.0,,11.5,,1011.9,,Paris
2014-08-19,15.6,12.2,18.9,0.0,,9.2,,1014.6,,Paris
2014-08-20,15.4,11.4,19.3,0.0,,7.9,,1017.7,,Paris
2014-08-21,15.2,9.4,20.3,0.0,,6.5,,1018.4,,Paris
2014-08-22,16.2,12.9,20.4,1.8,,10.0,,1015.1,,Paris
2014-08-23,15.9,13.2,18.7,0.0,,10.2,,1016.7,,Paris
2014-08-24,16.2,10.6,20.7,0.2,,6.4,,1019.9,,Paris
2014-08-25,15.9,14.5,17.7,19.2,,10.3,,1013.3,,Paris
2014-08-26,17.4,14.0,22.6,4.0,,8.5,,1006.5,,Paris
2014-08-27,18.2,15.7,21.7,0.2,,6.4,,1014.1,,Paris
2014-08-28,19.0,17.0,22.1,1.2,,9.2,,1014.9,,Paris
2014-08-29,18.7,15.8,22.6,0.0,,7.7,,1017.5,,Paris
2014-08-30,18.2,14.2,22.3,0.2,,8.6,,1019.4,,Paris
2014-08-31,17.2,13.6,20.9,0.2,,11.1,,1018.9,,Paris
2014-09-01,17.7,12.6,22.7,0.0,,4.6,,1021.6,,Paris
2014-09-02,19.6,16.0,23.3,0.0,,8.1,,1021.2,,Paris
2014-09-03,19.7,14.4,24.8,0.0,,10.9,,1019.4,,Paris
2014-09-04,18.4,13.4,21.1,0.0,,8.9,,1015.9,,Paris
2014-09-05,20.3,18.0,23.1,0.0,,6.1,,1014.4,,Paris
2014-09-06,20.2,17.7,24.0,0.0,,5.2,,1014.0,,Paris
2014-09-07,20.7,16.1,25.8,0.0,,4.7,,1014.5,,Paris
2014-09-08,20.9,16.3,26.4,0.0,,8.0,,1016.3,,Paris
2014-09-09,19.0,14.7,23.1,0.0,,10.6,,1019.1,,Paris
2014-09-10,17.0,12.3,22.4,0.0,,13.2,,1018.6,,Paris
2014-09-11,16.3,11.9,21.3,0.0,,12.0,,1018.7,,Paris
2014-09-12,17.6,12.5,23.0,0.2,,11.0,,1020.9,,Paris
2014-09-13,18.7,14.2,23.9,0.0,,12.4,,1022.2,,Paris
2014-09-14,18.8,15.3,23.0,0.0,,11.1,,1018.9,,Paris
2014-09-15,19.3,14.2,25.5,0.2,,5.7,,1014.5,,Paris
2014-09-16,20.6,15.2,27.2,0.0,,4.6,,1013.0,,Paris
2014-09-17,21.4,16.8,26.6,0.0,,6.6,,1008.8,,Paris
2014-09-18,22.1,18.0,28.2,0.0,,5.7,,1008.4,,Paris
2014-09-19,21.0,16.6,27.1,0.4,,6.5,,1011.1,,Paris
2014-09-20,19.7,15.9,27.5,1.4,,7.1,,1014.7,,Paris
2014-09-21,17.8,14.6,20.8,4.6,,12.0,,1019.4,,Paris
2014-09-22,15.0,12.5,17.8,0.0,,11.8,,1024.1,,Paris
2014-09-23,14.2,10.6,18.6,0.0,,9.1,,1021.1,,Paris
2014-09-24,14.3,10.2,18.6,0.2,,7.6,,1016.0,,Paris
2014-09-25,15.0,11.5,18.7,0.2,,5.8,,1021.7,,Paris
2014-09-26,15.8,9.9,21.5,0.0,,5.2,,1025.7,,Paris
2014-09-27,18.4,13.3,24.0,0.0,,6.4,,1025.9,,Paris
2014-09-28,18.7,12.8,24.9,0.6,,8.7,,1021.6,,Paris
2014-09-29,18.6,15.9,22.0,1.0,,9.0,,1022.5,,Paris
2014-09-30,18.0,13.9,23.7,0.2,,4.1,,1025.4,,Paris
2014-10-01,18.5,14.1,23.7,0.0,,4.6,,1026.9,,Paris
2014-10-02,18.8,16.0,22.7,0.2,,6.3,,1028.0,,Paris
2014-10-03,18.7,14.3,24.6,0.2,,3.4,,1023.8,,Paris
2014-10-04,17.2,12.3,23.8,1.8,,8.8,,1015.9,,Paris
2014-10-05,13.0,11.5,15.1,0.0,,14.0,,1018.2,,Paris
2014-10-06,11.7,8.6,15.1,5.4,,11.3,,1009.4,,Paris
2014-10-07,13.7,11.6,16.1,2.2,,13.2,,1003.9,,Paris
2014-10-08,15.2,11.8,19.8,13.8,,12.2,,1004.2,,Paris
2014-10-09,16.2,14.1,20.0,0.4,,11.8,,1006.5,,Paris
2014-10-10,14.5,11.9,17.5,2.6,,7.3,,1013.9,,Paris
2014-10-11,15.0,12.9,18.9,0.2,,7.2,,1013.6,,Paris
2014-10-12,13.6,11.0,16.0,4.8,,6.9,,1008.7,,Paris
2014-10-13,15.3,12.5,18.2,0.0,,15.7,,1004.4,,Paris
2014-10-14,13.0,8.6,18.0,0.2,,8.6,,1008.7,,Paris
2014-10-15,13.6,11.1,16.0,1.6,,6.3,,1007.4,,Paris
2014-10-16,16.3,14.3,18.6,6.5,,11.2,,1006.7,,Paris
2014-10-17,15.7,13.6,18.0,0.4,,9.1,,1013.7,,Paris
2014-10-18,17.7,13.5,24.7,0.2,,10.2,,1016.7,,Paris
2014-10-19,18.4,14.5,23.6,0.2,,9.0,,1018.5,,Paris
2014-10-20,15.5,13.0,17.6,1.4,,5.9,,1020.2,,Paris
2014-10-21,12.8,10.1,16.3,2.6,,14.5,,1014.6,,Paris
2014-10-22,10.8,8.3,13.3,0.2,,10.5,,1025.7,,Paris
2014-10-23,12.5,11.3,14.0,0.0,,8.0,,1025.2,,Paris
2014-10-24,12.9,11.8,15.3,0.2,,7.5,,1020.5,,Paris
2014-10-25,13.7,12.2,15.8,0.2,,3.4,,1020.5,,Paris
2014-10-26,14.1,12.2,17.1,0.2,,4.5,,1024.7,,Paris
2014-10-27,12.7,9.7,17.9,0.2,,5.0,,1023.3,,Paris
2014-10-28,10.0,8.8,11.1,0.2,,8.6,,1018.7,,Paris
2014-10-29,12.7,10.4,16.2,0.2,,5.3,,1018.2,,Paris
2014-10-30,15.0,11.9,19.4,0.0,,7.6,,1021.9,,Paris
2014-10-31,16.0,12.8,21.7,0.2,,9.4,,1021.7,,Paris
2014-11-01,15.1,10.4,21.1,0.0,,6.8,,1019.6,,Paris
2014-11-02,15.3,13.0,17.7,1.2,,12.9,,1013.8,,Paris
2014-11-03,13.2,9.8,15.3,14.3,,15.8,,1000.4,,Paris
2014-11-04,9.6,8.3,11.8,0.0,,6.6,,995.8,,Paris
2014-11-05,8.5,6.4,11.8,0.0,,9.1,,1003.8,,Paris
2014-11-06,8.7,5.0,12.8,0.2,,8.4,,1011.3,,Paris
2014-11-07,10.2,7.6,13.8,3.4,,17.1,,1004.6,,Paris
2014-11-08,10.8,8.2,14.2,0.0,,12.8,,1008.9,,Paris
2014-11-09,10.9,9.5,12.5,0.0,,8.9,,1006.3,,Paris
2014-11-10,8.1,5.2,11.5,0.0,,9.8,,1009.8,,Paris
2014-11-11,10.4,5.8,15.9,0.2,,9.6,,1001.4,,Paris
2014-11-12,11.4,9.1,14.1,0.0,,10.4,,1002.8,,Paris
2014-11-13,10.4,7.0,14.6,0.0,,11.3,,1009.0,,Paris
2014-11-14,10.1,8.9,11.4,20.1,,9.5,,1004.0,,Paris
2014-11-15,10.7,9.8,12.7,0.2,,7.6,,1002.0,,Paris
2014-11-16,9.5,8.7,10.7,6.4,,7.3,,999.1,,Paris
2014-11-17,8.9,7.9,10.4,1.6,,6.6,,1002.1,,Paris
2014-11-18,9.1,8.1,10.5,0.4,,6.5,,1008.4,,Paris
2014-11-19,7.1,6.2,8.0,0.0,,4.8,,1019.0,,Paris
2014-11-20,8.3,7.1,10.2,0.8,,8.3,,1023.0,,Paris
2014-11-21,9.7,8.1,12.2,0.0,,6.4,,1018.8,,Paris
2014-11-22,10.8,7.7,14.6,0.0,,8.1,,1016.5,,Paris
2014-11-23,12.3,9.1,15.1,0.0,,8.2,,1016.0,,Paris
2014-11-24,10.7,9.5,11.9,0.0,,13.5,,1023.2,,Paris
2014-11-25,10.0,9.0,11.5,7.9,,7.9,,1019.1,,Paris
2014-11-26,11.2,10.0,13.0,0.2,,4.6,,1012.0,,Paris
2014-11-27,10.7,7.8,11.6,0.2,,5.6,,1005.4,,Paris
2014-11-28,12.0,9.5,14.8,0.0,,11.0,,1001.5,,Paris
2014-11-29,8.2,5.6,11.0,0.0,,8.3,,1010.2,,Paris
2014-11-30,5.3,4.0,7.2,0.8,,6.2,,1012.6,,Paris
2014-12-01,5.0,3.3,8.6,0.0,,14.8,,1010.0,,Paris
2014-12-02,3.5,2.8,4.3,0.8,,12.6,,1013.9,,Paris
2014-12-03,2.9,2.1,4.0,0.0,,13.5,,1018.5,,Paris
2014-12-04,3.9,2.3,5.2,0.0,,7.8,,1015.2,,Paris
2014-12-05,5.0,4.3,5.7,0.0,,6.6,,1019.4,,Paris
2014-12-06,5.8,4.1,8.0,0.0,,12.8,,1025.7,,Paris
2014-12-07,4.3,0.9,7.2,0.8,,8.4,,1024.6,,Paris
2014-12-08,4.9,3.0,6.2,1.0,,9.0,,1021.9,,Paris
2014-12-09,4.8,3.3,7.1,0.6,,8.7,,1029.6,,Paris
2014-12-10,7.5,3.4,10.1,1.0,,12.4,,1022.4,,Paris
2014-12-11,7.9,6.2,9.7,0.6,,15.8,,1018.4,,Paris
2014-12-12,9.5,8.5,11.7,23.6,,19.5,,1006.6,,Paris
2014-12-13,5.0,3.1,7.8,7.7,,10.1,,1010.6,,Paris
2014-12-14,2.4,1.4,4.0,0.0,,5.2,,1018.2,,Paris
2014-12-15,3.6,0.6,5.4,0.4,,9.6,,1017.1,,Paris
2014-12-16,6.8,4.5,9.5,5.0,,7.7,,,,Paris
2014-12-17,8.9,4.7,12.1,8.1,,15.2,,,,Paris
2014-12-18,12.3,11.1,14.3,0.0,,18.0,,,,Paris
2014-12-19,11.1,9.7,12.1,2.6,,20.3,,,,Paris
2014-12-20,7.6,5.5,10.5,0.2,,13.6,,,,Paris
2014-12-21,7.2,3.6,8.6,0.0,,11.9,,,,Paris
2014-12-22,8.9,7.6,10.0,0.0,,19.4,,,,Paris
2014-12-23,7.8,6.7,8.4,0.0,,14.0,,,,Paris
2014-12-24,8.5,5.7,10.8,1.6,,18.1,,,,Paris
2014-12-25,5.5,4.6,9.0,0.0,,11.3,,,,Paris
2014-12-26,2.9,-0.3,9.5,6.7,,8.8,,,,Paris
2014-12-27,5.4,3.9,6.2,0.6,,30.1,,,,Paris
2014-12-28,-0.4,-2.0,0.3,0.0,,24.6,,,,Paris
2014-12-29,-0.1,-7.0,4.6,0.0,,11.6,,,,Paris
2014-12-30,3.1,-1.2,6.0,0.0,,6.8,,,,Paris
2014-12-31,2.7,1.5,7.1,0.0,,3.8,,,,Paris
2015-01-01,0.6,-4.2,5.9,0.2,,7.2,,,,Paris
2015-01-02,4.2,1.3,8.7,0.0,,11.6,,,,Paris
2015-01-03,7.2,-0.2,12.7,4.2,,17.1,,,,Paris
2015-01-04,4.2,1.4,6.6,0.0,,7.4,,,,Paris
2015-01-05,-0.3,-4.3,2.0,0.0,,4.0,,,,Paris
2015-01-06,1.4,-1.3,5.4,0.0,,6.5,,1026.0,,Paris
2015-01-07,3.1,0.3,5.5,0.0,,7.2,,1030.3,,Paris
2015-01-08,8.8,5.7,11.0,3.4,,16.2,,1028.3,,Paris
2015-01-09,11.1,7.0,14.6,0.6,,17.1,,1029.0,,Paris
2015-01-10,12.7,9.0,14.9,1.8,,18.9,,1022.9,,Paris
2015-01-11,7.2,5.5,8.5,0.0,,12.8,,1027.5,,Paris
2015-01-12,7.5,6.3,9.0,0.0,,18.6,,1023.9,,Paris
2015-01-13,9.0,7.4,10.6,1.8,,19.8,,1011.9,,Paris
2015-01-14,7.0,5.4,8.3,2.6,,16.9,,1014.2,,Paris
2015-01-15,9.7,7.8,11.1,1.6,,23.6,,1003.7,,Paris
2015-01-16,6.6,5.8,7.9,2.0,,8.8,,1007.4,,Paris
2015-01-17,4.0,1.8,7.4,0.0,,8.5,,1016.9,,Paris
2015-01-18,3.3,1.1,6.0,0.0,,10.2,,1013.6,,Paris
2015-01-19,3.1,2.3,3.9,0.4,,9.2,,1012.4,,Paris
2015-01-20,1.5,-0.7,2.9,0.0,,6.6,,1013.0,,Paris
2015-01-21,1.5,-0.7,3.6,0.0,,9.1,,1009.1,,Paris
2015-01-22,0.7,-0.5,2.0,0.0,,11.6,,1016.6,,Paris
2015-01-23,0.3,-0.7,2.6,0.8,,9.8,,1026.2,,Paris
2015-01-24,2.9,-1.0,7.0,2.6,1.0,13.9,,1026.4,,Paris
2015-01-25,4.5,1.5,6.9,0.0,,6.4,,1032.7,,Paris
2015-01-26,7.4,5.5,9.6,1.0,,11.9,,1025.9,,Paris
2015-01-27,6.1,4.9,7.4,0.0,,9.4,,1027.7,,Paris
2015-01-28,6.8,5.6,9.3,1.6,,14.9,,1014.6,,Paris
2015-01-29,5.2,2.8,6.4,3.6,,15.4,,992.5,,Paris
2015-01-30,2.7,1.3,5.0,4.8,,13.8,,981.8,,Paris
2015-01-31,3.5,1.8,6.0,3.6,,10.8,,985.4,,Paris
2015-02-01,3.7,2.7,4.4,2.0,,15.1,,997.8,,Paris
2015-02-02,2.9,0.7,4.0,2.2,,9.1,,1005.7,,Paris
2015-02-03,1.8,0.5,3.3,0.0,,8.1,,1005.4,,Paris
2015-02-04,2.2,0.3,4.6,0.0,,16.3,,1014.7,,Paris
2015-02-05,1.6,-0.2,3.7,0.2,,19.2,,1020.3,,Paris
2015-02-06,0.1,-1.2,1.7,0.0,,21.9,,1021.8,,Paris
2015-02-07,1.7,-1.3,5.4,0.0,,18.4,,1029.3,,Paris
2015-02-08,5.4,3.8,7.5,0.0,,18.0,,1034.1,,Paris
2015-02-09,3.2,1.3,4.8,0.0,,8.4,,1034.6,,Paris
2015-02-10,4.6,2.3,6.8,0.0,,10.2,,1031.4,,Paris
2015-02-11,5.2,2.8,8.7,0.0,,9.0,,1024.0,,Paris
2015-02-12,3.0,-1.2,7.1,0.0,,4.3,,1021.1,,Paris
2015-02-13,6.5,2.2,13.0,2.6,,15.1,,1012.6,,Paris
2015-02-14,6.9,5.7,8.6,7.4,,10.9,,1004.0,,Paris
2015-02-15,7.3,5.7,9.2,0.0,,7.3,,1010.6,,Paris
2015-02-16,6.1,4.3,8.8,0.0,,7.9,,1018.8,,Paris
2015-02-17,6.3,4.5,7.6,0.0,,13.4,,1032.6,,Paris
2015-02-18,3.9,1.8,6.1,0.0,,6.4,,1039.9,,Paris
2015-02-19,4.3,1.1,7.0,0.2,,9.6,,1030.0,,Paris
2015-02-20,6.8,5.2,8.4,11.6,,18.4,,1011.7,,Paris
2015-02-21,4.4,2.2,5.9,1.6,,10.9,,1002.9,,Paris
2015-02-22,4.5,0.9,8.5,6.0,,10.4,,1010.2,,Paris
2015-02-23,7.3,4.1,11.7,5.2,,14.9,,999.7,,Paris
2015-02-24,5.5,2.5,8.9,0.2,,13.2,,1010.2,,Paris
2015-02-25,6.1,3.4,8.5,2.0,,7.1,,1019.0,,Paris
2015-02-26,9.2,6.8,11.6,4.4,,8.9,,1016.6,,Paris
2015-02-27,6.8,4.6,9.0,0.0,,16.0,,1019.6,,Paris
2015-02-28,5.5,1.2,9.9,3.6,,14.6,,1018.2,,Paris
2015-03-01,10.3,7.6,12.2,3.0,,15.5,,1007.9,,Paris
2015-03-02,8.4,5.4,11.0,0.4,,17.2,,1013.1,,Paris
2015-03-03,6.6,2.2,10.9,2.0,,11.4,,1022.0,,Paris
2015-03-04,4.6,-0.3,9.1,0.0,,15.3,,1030.6,,Paris
2015-03-05,5.9,0.1,11.5,0.0,,8.3,,1039.5,,Paris
2015-03-06,5.2,-1.6,12.6,0.0,,4.2,,1037.7,,Paris
2015-03-07,6.7,-1.2,15.0,0.0,,6.0,,1031.3,,Paris
2015-03-08,9.3,0.4,19.8,0.0,,6.5,,1025.6,,Paris
2015-03-09,9.2,5.9,12.8,0.0,,7.1,,1027.0,,Paris
2015-03-10,10.7,9.3,12.0,0.0,,7.4,,1028.7,,Paris
2015-03-11,10.0,6.3,14.7,0.0,,9.2,,1028.9,,Paris
2015-03-12,9.5,4.2,14.7,0.0,,11.8,,1026.5,,Paris
2015-03-13,8.6,4.3,12.3,0.0,,8.9,,1020.9,,Paris
2015-03-14,7.1,4.3,10.7,0.0,,12.8,,1023.7,,Paris
2015-03-15,6.4,5.3,7.5,0.0,,12.0,,1023.6,,Paris
2015-03-16,8.4,3.3,13.6,0.0,,7.0,,1021.6,,Paris
2015-03-17,11.7,5.4,18.4,0.0,,5.1,,1022.7,,Paris
2015-03-18,11.8,7.5,16.3,0.0,,15.3,,1026.3,,Paris
2015-03-19,7.0,5.8,8.1,0.0,,16.8,,1028.5,,Paris
2015-03-20,8.2,6.3,12.6,0.0,,13.5,,1024.3,,Paris
2015-03-21,6.6,3.7,9.4,0.0,,14.7,,1021.9,,Paris
2015-03-22,7.8,6.0,11.4,0.0,,15.8,,1021.5,,Paris
2015-03-23,8.4,2.8,14.2,0.0,,6.8,,1016.4,,Paris
2015-03-24,6.6,5.4,8.4,10.3,,7.9,,1009.8,,Paris
2015-03-25,6.6,4.3,10.5,0.0,,13.5,,1010.4,,Paris
2015-03-26,6.0,1.4,9.7,1.6,,11.3,,1011.1,,Paris
2015-03-27,8.8,4.7,12.2,0.6,,8.2,,1021.7,,Paris
2015-03-28,11.2,7.0,17.1,1.4,,12.0,,1019.7,,Paris
2015-03-29,11.9,10.1,14.0,11.1,,20.0,,1010.4,,Paris
2015-03-30,11.4,9.3,13.4,0.2,,16.7,,1011.6,,Paris
2015-03-31,12.3,9.9,13.8,1.6,,23.7,,1013.8,,Paris
2015-04-01,8.9,6.0,11.6,0.0,,15.4,,1025.9,,Paris
2015-04-02,9.0,7.8,11.3,1.4,,13.9,,1022.5,,Paris
2015-04-03,9.0,7.4,10.9,10.3,,7.4,,1019.5,,Paris
2015-04-04,9.0,6.1,10.6,0.8,,14.5,,1017.6,,Paris
2015-04-05,7.0,3.1,11.4,0.0,,14.7,,1024.8,,Paris
2015-04-06,9.2,4.1,14.4,0.0,,11.6,,1029.8,,Paris
2015-04-07,10.9,5.5,16.3,0.0,,8.4,,1035.3,,Paris
2015-04-08,12.6,6.8,18.4,0.0,,6.5,,1032.3,,Paris
2015-04-09,15.0,8.0,22.6,0.0,,3.6,,1026.1,,Paris
2015-04-10,15.9,9.9,21.9,0.0,,9.1,,1019.7,,Paris
2015-04-11,12.9,11.1,15.7,0.8,,13.8,,1022.3,,Paris
2015-04-12,13.6,7.7,20.0,0.0,,7.7,,1029.4,,Paris
2015-04-13,16.0,10.5,21.3,0.0,,5.8,,1031.2,,Paris
2015-04-14,18.1,10.6,25.2,0.0,,6.8,,1027.8,,Paris
2015-04-15,19.6,12.3,26.9,0.0,,6.6,,1018.1,,Paris
2015-04-16,18.8,14.0,23.5,0.0,,5.6,,1012.4,,Paris
2015-04-17,16.2,13.3,20.3,0.0,,10.2,,1014.0,,Paris
2015-04-18,12.9,8.2,17.5,0.0,,18.3,,1021.7,,Paris
2015-04-19,13.1,7.2,18.9,0.0,,15.8,,1019.5,,Paris
2015-04-20,15.2,7.6,22.3,0.0,,11.3,,1024.2,,Paris
2015-04-21,16.6,9.8,23.4,0.0,,12.5,,1028.5,,Paris
2015-04-22,15.7,9.1,22.1,0.0,,14.8,,1025.1,,Paris
2015-04-23,15.3,8.3,21.9,0.0,,8.1,,1018.2,,Paris
2015-04-24,15.3,6.2,18.2,0.6,,8.8,,1014.1,,Paris
2015-04-25,14.9,12.1,19.7,2.4,,9.5,,1009.9,,Paris
2015-04-26,13.2,10.9,15.8,7.7,,7.7,,1007.0,,Paris
2015-04-27,11.7,9.3,14.6,0.0,,18.8,,1007.6,,Paris
2015-04-28,10.1,5.9,14.2,0.0,,9.5,,1019.0,,Paris
2015-04-29,11.1,4.9,16.0,1.8,,9.4,,1018.3,,Paris
2015-04-30,9.7,8.9,11.1,28.2,,8.1,,1014.9,,Paris
2015-05-01,9.4,8.2,10.8,3.5,,11.1,,1007.3,,Paris
2015-05-02,11.1,8.8,14.4,6.8,,6.7,,1009.6,,Paris
2015-05-03,15.4,11.9,19.8,5.2,,11.7,,1004.2,,Paris
2015-05-04,15.6,11.4,18.7,5.8,,10.0,,1005.7,,Paris
2015-05-05,16.7,13.5,19.4,0.4,,17.5,,1002.6,,Paris
2015-05-06,12.9,9.0,17.3,1.0,,16.9,,1014.0,,Paris
2015-05-07,12.9,7.3,17.0,0.0,,7.9,,1019.4,,Paris
2015-05-08,15.2,10.8,20.8,0.2,,6.6,,1015.0,,Paris
2015-05-09,16.8,13.6,20.0,0.0,,14.0,,1020.9,,Paris
2015-05-10,17.9,12.2,23.9,0.0,,8.4,,1025.6,,Paris
2015-05-11,20.5,13.6,27.2,0.0,,6.4,,1020.5,,Paris
2015-05-12,18.1,15.2,21.2,0.0,,9.7,,1019.7,,Paris
2015-05-13,16.5,10.4,22.4,0.0,,8.6,,1018.7,,Paris
2015-05-14,14.4,10.4,17.2,8.4,,9.7,,1012.8,,Paris
2015-05-15,12.3,9.2,16.2,0.0,,12.9,,1018.7,,Paris
2015-05-16,13.1,8.5,18.2,0.0,,8.5,,1026.6,,Paris
2015-05-17,14.3,8.4,19.9,0.0,,6.5,,1026.4,,Paris
2015-05-18,14.6,6.2,20.6,1.4,,12.0,,1013.8,,Paris
2015-05-19,10.7,7.4,14.6,3.6,,12.8,,1011.4,,Paris
2015-05-20,10.5,6.4,14.9,1.4,,11.6,,1017.5,,Paris
2015-05-21,13.2,7.4,17.9,0.0,,8.3,,1026.8,,Paris
2015-05-22,14.7,9.9,19.2,0.0,,8.0,,1027.0,,Paris
2015-05-23,16.6,13.0,22.4,0.0,,11.2,,1022.2,,Paris
2015-05-24,17.0,11.9,21.8,0.8,,10.3,,1020.3,,Paris
2015-05-25,16.0,13.3,19.9,0.0,,12.5,,1018.2,,Paris
2015-05-26,15.1,12.3,17.9,0.0,,11.3,,1022.3,,Paris
2015-05-27,16.5,10.5,21.6,0.0,,6.2,,1024.1,,Paris
2015-05-28,16.1,13.2,19.6,0.0,,9.4,,1017.9,,Paris
2015-05-29,15.4,12.4,18.6,0.8,,11.8,,1013.6,,Paris
2015-05-30,14.7,10.5,19.1,0.0,,9.5,,1016.4,,Paris
2015-05-31,15.3,12.3,18.4,3.2,,13.6,,1014.0,,Paris
2015-06-01,13.8,8.9,17.8,0.0,,10.5,,1017.6,,Paris
2015-06-02,17.7,13.0,24.6,0.0,,15.9,,1015.4,,Paris
2015-06-03,18.0,14.1,21.5,0.8,,11.0,,1022.9,,Paris
2015-06-04,20.1,11.9,27.8,0.0,,8.0,,1024.1,,Paris
2015-06-05,24.8,17.6,33.2,0.0,,12.7,,1016.9,,Paris
2015-06-06,17.7,13.0,22.8,0.0,,12.8,,1025.3,,Paris
2015-06-07,17.2,11.5,22.8,0.0,,14.5,,1029.0,,Paris
2015-06-08,16.2,10.4,21.1,0.0,,20.1,,1027.2,,Paris
2015-06-09,15.5,10.6,20.7,0.0,,22.2,,1025.0,,Paris
2015-06-10,18.1,11.2,23.6,0.0,,17.5,,1021.6,,Paris
2015-06-11,23.1,16.6,29.3,0.0,,10.5,,1014.8,,Paris
2015-06-12,23.0,18.9,27.0,0.0,,11.5,,1008.9,,Paris
2015-06-13,20.7,16.0,25.7,0.0,,9.0,,1012.1,,Paris
2015-06-14,20.0,15.5,25.2,0.0,,12.5,,1011.9,,Paris
2015-06-15,17.7,14.7,20.4,0.0,,14.3,,1017.3,,Paris
2015-06-16,17.4,11.3,22.1,0.0,,15.2,,1023.1,,Paris
2015-06-17,19.2,12.9,25.2,0.0,,9.4,,1025.1,,Paris
2015-06-18,18.4,16.7,21.2,0.0,,11.5,,1020.8,,Paris
2015-06-19,17.6,12.8,22.2,0.0,,11.1,,1021.2,,Paris
2015-06-20,17.6,13.5,22.1,0.0,,8.3,,1021.9,,Paris
2015-06-21,19.1,16.3,23.2,0.0,,9.8,,1018.9,,Paris
2015-06-22,15.2,13.0,18.9,3.4,,11.0,,1014.0,,Paris
2015-06-23,15.2,10.5,19.7,0.2,,9.9,,1017.0,,Paris
2015-06-24,18.4,11.9,25.1,0.0,,5.5,,1021.8,,Paris
2015-06-25,22.7,15.9,28.7,0.0,,4.6,,1022.0,,Paris
2015-06-26,25.3,17.0,31.8,0.0,,7.9,,1019.2,,Paris
2015-06-27,21.1,17.7,25.1,0.0,,12.5,,1020.2,,Paris
2015-06-28,23.2,15.2,30.5,0.0,,9.1,,1020.7,,Paris
2015-06-29,22.7,16.9,29.1,0.0,,9.1,,1021.9,,Paris
2015-06-30,26.4,18.5,33.9,0.0,,8.1,,1018.4,,Paris
2015-07-01,30.8,21.6,39.1,0.0,,10.0,,1013.2,,Paris
2015-07-02,27.0,22.1,31.6,0.0,,11.4,,1017.4,,Paris
2015-07-03,27.3,18.2,36.5,0.0,,15.2,,1020.7,,Paris
2015-07-04,27.3,21.2,31.6,0.0,,8.2,,1018.3,,Paris
2015-07-05,22.1,18.7,27.5,0.0,,15.4,,1018.0,,Paris
2015-07-06,23.1,13.6,31.5,0.0,,7.0,,1020.0,,Paris
2015-07-07,22.2,17.4,27.9,2.4,,12.3,,1012.7,,Paris
2015-07-08,17.7,13.9,20.4,0.0,,21.1,,1016.6,,Paris
2015-07-09,18.5,14.1,23.5,0.0,,10.5,,1022.3,,Paris
2015-07-10,21.9,14.1,29.8,0.0,,8.5,,1020.4,,Paris
2015-07-11,22.6,17.3,26.6,0.0,,9.8,,1017.3,,Paris
2015-07-12,19.8,16.7,23.9,0.0,,7.8,,1021.0,,Paris
2015-07-13,22.0,19.2,26.1,0.0,,8.8,,1019.5,,Paris
2015-07-14,22.1,18.6,26.3,0.0,,9.4,,1019.8,,Paris
2015-07-15,24.5,17.9,31.8,0.0,,8.0,,1019.2,,Paris
2015-07-16,27.2,19.4,35.0,0.0,,9.6,,1014.6,,Paris
2015-07-17,24.8,20.0,29.3,0.0,,11.9,,1014.7,,Paris
2015-07-18,23.3,18.5,29.8,8.9,,8.0,,1016.9,,Paris
2015-07-19,21.1,16.2,25.7,0.0,,11.1,,1012.6,,Paris
2015-07-20,22.8,19.8,26.9,0.0,,15.4,,1014.2,,Paris
2015-07-21,24.6,19.6,30.7,1.2,,8.9,,1014.8,,Paris
